keyword,url,title,date_published,snippet,scraped_at
jasa manajemen sosial media,https://unair.ac.id/infografik-tips-tingkatkan-engagement-media-sosial/,Infografik: Tips Tingkatkan Engagement Media Sosial -,,Infografik: Tips Tingkatkan Engagement Media Sosial -,2025-09-17T14:23:13.644833
jasa manajemen sosial media,https://www.pajak.go.id/id/artikel/barang-dan-jasa-ini-saat-ini-dikenakan-ppn-11,"Barang dan Jasa Ini Saat Ini Dikenakan PPN 1,1%",,"Barang dan Jasa Ini Saat Ini Dikenakan PPN 1,1%",2025-09-17T14:23:13.644833
jasa manajemen sosial media,https://mediakeuangan.kemenkeu.go.id/article/show/4-tips-mengelola-keuangan-yang-cocok-dengan-karakteristik-gen-z,Tips kelola keuangan bagi Gen Z,,Tips kelola keuangan bagi Gen Z,2025-09-17T14:23:13.644833
jasa manajemen sosial media,https://www.djkn.kemenkeu.go.id/kanwil-jatim/baca-artikel/14561/Marketing-Public-Relations-MPR-dalam-Edukasi-kepada-Masarakat.html,Artikel Kanwil DJKN Jawa Timur,,Artikel Kanwil DJKN Jawa Timur,2025-09-17T14:23:13.654184
jasa manajemen sosial media,https://pajak.go.id/id/artikel/endorser-makin-marak-apakah-penghasilannya-kena-pajak,"Endorser Makin Marak, Apakah Penghasilannya Kena Pajak?",,"Endorser Makin Marak, Apakah Penghasilannya Kena Pajak?",2025-09-17T14:23:13.654184
jasa manajemen sosial media,https://www.researchgate.net/publication/391121971_Bisnis_dan_Kewirausahaan_Era_Digital,(PDF) Bisnis dan Kewirausahaan Era Digital,,(PDF) Bisnis dan Kewirausahaan Era Digital,2025-09-17T14:23:13.654184
jasa manajemen sosial media,https://www.bbc.com/indonesia/articles/cly2npg9exzo,"Pajak PPN 12% mulai 2025, apa dampaknya pada daya beli masyarakat?",,"Pajak PPN 12% mulai 2025, apa dampaknya pada daya beli masyarakat?",2025-09-17T14:23:13.655314
jasa manajemen sosial media,https://www.researchgate.net/publication/377638698_PEMASARAN_DIGITAL_Teori_dan_Implementasi,(PDF) PEMASARAN DIGITAL (Teori dan Implementasi),,(PDF) PEMASARAN DIGITAL (Teori dan Implementasi),2025-09-17T14:23:13.655314
jasa manajemen sosial media,https://www.researchgate.net/publication/367946272_Pemasaran_produk_UMKM_melalui_media_sosial_dan_e-commerce,(PDF) Pemasaran produk UMKM melalui media sosial dan e-commerce,,(PDF) Pemasaran produk UMKM melalui media sosial dan e-commerce,2025-09-17T14:23:13.655314
jasa manajemen sosial media,https://www.researchgate.net/publication/386557271_Strategi_Pemasaran_Efektif_Untuk_Meningkatkan_Penjualan_di_Era_Digital,(PDF) Strategi Pemasaran Efektif Untuk Meningkatkan Penjualan di Era Digital,,(PDF) Strategi Pemasaran Efektif Untuk Meningkatkan Penjualan di Era Digital,2025-09-17T14:23:13.655314
